customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,avg_order_value,discount_applied_flag,promo_code_used_flag,subscription_flag,frequency_score,satisfaction_flag,satisfaction_level,promo_dependency_score,promo_dependency_level,value_score,value_tier,loyalty_def_1,loyalty_def_2,customer_segment,age_group,spend_level,retention_score,retention_level
2027,37,Male,Scarf,Accessories,35,Maine,M,Orange,Winter,3.6,No,Express,No,No,45,Bank Transfer,Every 3 Months,0.7777777777777778,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3693461538461539,Mid Value,0,0,Stable Mid-Value Customers,35-44,Low Spend,0.7068717948717949,High Retention
2028,50,Male,Shoes,Footwear,73,Nebraska,S,Gold,Fall,4.8,No,Standard,No,No,50,Credit Card,Every 3 Months,1.46,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.6326923076923077,Premium Value,1,1,Champions,45-54,Medium Spend,0.7677948717948718,High Retention
2029,29,Male,Shoes,Footwear,84,Ohio,XL,Purple,Fall,3.7,No,2-Day Shipping,No,No,10,Venmo,Bi-Weekly,8.4,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.30032692307692305,Low Value,0,0,At-Risk Low Value Customers,25-34,High Spend,0.14294871794871794,Low Retention
2030,25,Male,Scarf,Accessories,23,Montana,M,Pink,Spring,4.6,No,Next Day Air,No,No,40,PayPal,Quarterly,0.575,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.39833974358974356,Mid Value,0,1,Stable Mid-Value Customers,25-34,Low Spend,0.6497179487179487,High Retention
2031,66,Male,Sunglasses,Accessories,67,New Mexico,S,Green,Summer,2.8,No,Standard,No,No,38,Credit Card,Monthly,1.763157894736842,0,0,0,5,0,Low Satisfaction,0.0,Low Promo Dependency,0.4949423076923076,High Value,1,0,Stable Mid-Value Customers,55+,Medium Spend,0.7127435897435896,High Retention
2032,21,Male,Socks,Clothing,51,North Carolina,L,Charcoal,Spring,4.0,No,Standard,No,No,2,Credit Card,Monthly,25.5,0,0,0,5,1,High Satisfaction,0.0,Low Promo Dependency,0.35691666666666666,Mid Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.2792051282051282,Low Retention
2033,46,Male,Blouse,Clothing,36,South Carolina,M,Maroon,Winter,4.2,No,Next Day Air,No,No,13,Cash,Annually,2.769230769230769,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.27006410256410257,Low Value,0,0,Stable Mid-Value Customers,45-54,Low Spend,0.23625641025641025,Low Retention
2034,57,Male,Jeans,Clothing,55,Illinois,L,Olive,Summer,3.6,No,Express,No,No,33,Venmo,Annually,1.6666666666666667,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.34036538461538457,Mid Value,0,0,At-Risk Low Value Customers,55+,Medium Spend,0.4809487179487179,Medium Retention
2035,61,Male,Shorts,Clothing,30,Alabama,M,Peach,Spring,2.9,No,Store Pickup,No,No,27,PayPal,Monthly,1.1111111111111112,0,0,0,5,0,Low Satisfaction,0.0,Low Promo Dependency,0.30441666666666667,Low Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.5810512820512821,Medium Retention
2036,53,Male,T-shirt,Clothing,70,Oklahoma,S,Yellow,Summer,4.1,No,Express,No,No,43,Bank Transfer,Weekly,1.627906976744186,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.6860961538461539,Premium Value,1,1,Champions,45-54,Medium Spend,0.8832564102564102,High Retention
2037,37,Male,Blouse,Clothing,63,Minnesota,S,Lavender,Winter,3.1,No,Next Day Air,No,No,46,Cash,Weekly,1.3695652173913044,0,0,0,7,0,Medium Satisfaction,0.0,Low Promo Dependency,0.5746602564102564,Premium Value,1,0,Stable Mid-Value Customers,35-44,Medium Spend,0.9180256410256411,High Retention
2038,39,Male,Belt,Accessories,87,Illinois,S,Green,Summer,4.3,No,Express,No,No,7,Venmo,Bi-Weekly,12.428571428571429,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.39723076923076917,Mid Value,0,0,Stable Mid-Value Customers,35-44,High Spend,0.1117948717948718,Low Retention
2039,53,Male,Blouse,Clothing,70,Arkansas,L,Orange,Spring,4.4,No,Next Day Air,No,No,35,Credit Card,Fortnightly,2.0,0,0,0,6,1,High Satisfaction,0.0,Low Promo Dependency,0.6200128205128205,Premium Value,0,0,Stable Mid-Value Customers,45-54,Medium Spend,0.7357435897435898,High Retention
2040,35,Male,T-shirt,Clothing,51,Minnesota,M,Olive,Spring,3.1,No,Next Day Air,No,No,31,Debit Card,Bi-Weekly,1.6451612903225807,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.2867435897435897,Low Value,0,0,At-Risk Low Value Customers,35-44,Medium Spend,0.39733333333333337,Low Retention
2041,69,Male,Jewelry,Accessories,25,South Carolina,XL,Gray,Spring,2.9,No,Free Shipping,No,No,42,Venmo,Quarterly,0.5952380952380952,0,0,0,4,0,Low Satisfaction,0.0,Low Promo Dependency,0.3163076923076923,Low Value,0,0,Stable Mid-Value Customers,55+,Low Spend,0.6731794871794872,High Retention
2042,66,Male,Jacket,Outerwear,32,New York,S,Lavender,Winter,3.2,No,Next Day Air,No,No,14,PayPal,Bi-Weekly,2.2857142857142856,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.1308397435897436,Low Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.19125641025641027,Low Retention
2043,19,Male,Shoes,Footwear,52,Alabama,M,Red,Spring,4.0,No,2-Day Shipping,No,No,35,Venmo,Monthly,1.4857142857142858,0,0,0,5,1,High Satisfaction,0.0,Low Promo Dependency,0.5277820512820512,Premium Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.6795897435897436,High Retention
2044,47,Male,Gloves,Accessories,33,New York,M,Charcoal,Summer,2.7,No,Standard,No,No,49,PayPal,Weekly,0.673469387755102,0,0,0,7,0,Low Satisfaction,0.0,Low Promo Dependency,0.48271153846153847,High Value,0,0,Stable Mid-Value Customers,45-54,Low Spend,0.9561794871794871,High Retention
2045,49,Male,Jeans,Clothing,68,Missouri,L,Orange,Spring,3.0,No,Free Shipping,No,No,17,PayPal,Fortnightly,4.0,0,0,0,6,0,Medium Satisfaction,0.0,Low Promo Dependency,0.4211923076923077,High Value,0,0,At-Risk Low Value Customers,45-54,Medium Spend,0.5143589743589744,Medium Retention
2046,31,Male,Jewelry,Accessories,20,Georgia,M,Red,Fall,4.4,No,Express,No,No,26,PayPal,Quarterly,0.7692307692307693,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.3173205128205129,Low Value,0,0,Stable Mid-Value Customers,25-34,Low Spend,0.48194871794871796,Medium Retention
2047,39,Male,Pants,Clothing,32,Oklahoma,M,Maroon,Winter,2.8,No,Free Shipping,No,No,30,Cash,Every 3 Months,1.0666666666666667,0,0,0,4,0,Low Satisfaction,0.0,Low Promo Dependency,0.28373717948717947,Low Value,0,0,At-Risk Low Value Customers,35-44,Low Spend,0.5291025641025641,Medium Retention
2048,58,Male,Jewelry,Accessories,82,Connecticut,M,Silver,Summer,3.1,No,Store Pickup,No,No,32,Cash,Annually,2.5625,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.43314102564102563,High Value,0,0,At-Risk Low Value Customers,55+,High Spend,0.4684102564102564,Medium Retention
2049,45,Male,Sneakers,Footwear,64,Michigan,XL,Pink,Winter,3.9,No,Express,No,No,35,Bank Transfer,Quarterly,1.8285714285714285,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.42653846153846153,High Value,0,0,At-Risk Low Value Customers,45-54,Medium Spend,0.5924102564102564,Medium Retention
2050,68,Male,Boots,Footwear,24,Rhode Island,L,Blue,Fall,2.7,No,Standard,No,No,15,Venmo,Annually,1.6,0,0,0,2,0,Low Satisfaction,0.0,Low Promo Dependency,0.13328205128205128,Low Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.2613333333333333,Low Retention
2051,35,Male,Hat,Accessories,96,Mississippi,M,Teal,Summer,3.4,No,Store Pickup,No,No,10,Debit Card,Annually,9.6,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.37359615384615386,Mid Value,0,0,At-Risk Low Value Customers,35-44,High Spend,0.20033333333333334,Low Retention
2052,65,Male,T-shirt,Clothing,94,Massachusetts,L,Black,Spring,3.8,No,Free Shipping,No,No,14,Credit Card,Monthly,6.714285714285714,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.47304487179487176,High Value,0,0,At-Risk Low Value Customers,55+,High Spend,0.423974358974359,Medium Retention
2053,45,Male,Backpack,Accessories,48,New Hampshire,M,Gray,Winter,3.7,No,2-Day Shipping,No,No,30,Bank Transfer,Annually,1.6,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.2990448717948718,Low Value,0,0,At-Risk Low Value Customers,45-54,Medium Spend,0.4409487179487179,Medium Retention
2054,19,Male,Sunglasses,Accessories,60,Wyoming,S,Purple,Spring,4.5,No,2-Day Shipping,No,No,16,Credit Card,Fortnightly,3.75,0,0,0,6,1,High Satisfaction,0.0,Low Promo Dependency,0.48726282051282055,High Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.5038205128205129,Medium Retention
2055,65,Male,Sweater,Clothing,56,New Jersey,XL,Gold,Spring,2.9,No,Express,No,No,14,PayPal,Annually,4.0,0,0,0,2,0,Low Satisfaction,0.0,Low Promo Dependency,0.2471474358974359,Low Value,0,0,At-Risk Low Value Customers,55+,Medium Spend,0.24864102564102564,Low Retention
2056,28,Male,Handbag,Accessories,33,Texas,M,Silver,Fall,3.4,No,2-Day Shipping,No,No,28,Bank Transfer,Weekly,1.1785714285714286,0,0,0,7,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3779679487179487,Mid Value,0,0,At-Risk Low Value Customers,25-34,Low Spend,0.7047948717948718,High Retention
2057,55,Male,Backpack,Accessories,46,Minnesota,L,Blue,Spring,4.4,No,2-Day Shipping,No,No,29,PayPal,Monthly,1.5862068965517242,0,0,0,5,1,High Satisfaction,0.0,Low Promo Dependency,0.4754487179487179,High Value,0,0,Stable Mid-Value Customers,55+,Medium Spend,0.6046666666666667,Medium Retention
2058,66,Male,Socks,Clothing,37,South Dakota,L,Yellow,Spring,4.2,No,Standard,No,No,5,PayPal,Every 3 Months,7.4,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.28012820512820513,Low Value,0,0,Stable Mid-Value Customers,55+,Low Spend,0.23225641025641025,Low Retention
2059,29,Male,Shirt,Clothing,98,Washington,M,Brown,Winter,3.3,No,Store Pickup,No,No,17,Bank Transfer,Quarterly,5.764705882352941,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.46033333333333337,High Value,0,0,At-Risk Low Value Customers,25-34,High Spend,0.371025641025641,Low Retention
2060,56,Male,Shorts,Clothing,50,California,XL,Beige,Spring,3.7,No,Express,No,No,50,PayPal,Weekly,1.0,0,0,0,7,0,Medium Satisfaction,0.0,Low Promo Dependency,0.5484230769230769,Premium Value,0,0,Stable Mid-Value Customers,55+,Medium Spend,0.9665641025641025,High Retention
2061,21,Male,Belt,Accessories,63,Wisconsin,M,Blue,Fall,3.2,No,Next Day Air,No,No,23,Bank Transfer,Quarterly,2.739130434782609,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3606923076923077,Mid Value,0,0,At-Risk Low Value Customers,18-24,Medium Spend,0.4442564102564103,Medium Retention
2062,32,Male,Sweater,Clothing,70,Michigan,S,Magenta,Summer,2.6,No,Store Pickup,No,No,22,Debit Card,Annually,3.1818181818181817,0,0,0,2,0,Low Satisfaction,0.0,Low Promo Dependency,0.3381153846153846,Mid Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.3454871794871795,Low Retention
2063,54,Male,Coat,Outerwear,63,South Carolina,L,Silver,Fall,2.8,No,Standard,No,No,15,Cash,Quarterly,4.2,0,0,0,4,0,Low Satisfaction,0.0,Low Promo Dependency,0.3212051282051282,Low Value,0,0,At-Risk Low Value Customers,45-54,Medium Spend,0.3494871794871795,Low Retention
2064,61,Male,Shorts,Clothing,86,Indiana,M,Cyan,Fall,2.9,No,Standard,No,No,32,Cash,Monthly,2.6875,0,0,0,5,0,Low Satisfaction,0.0,Low Promo Dependency,0.5355,Premium Value,0,0,At-Risk Low Value Customers,55+,High Spend,0.6437435897435897,High Retention
2065,31,Male,Shoes,Footwear,99,Arkansas,M,Green,Summer,4.0,No,2-Day Shipping,No,No,5,Bank Transfer,Monthly,19.8,0,0,0,5,1,High Satisfaction,0.0,Low Promo Dependency,0.5501025641025641,Premium Value,0,0,Stable Mid-Value Customers,25-34,High Spend,0.31943589743589745,Low Retention
2066,27,Male,Sneakers,Footwear,40,Oregon,M,Blue,Spring,2.9,No,Free Shipping,No,No,6,Bank Transfer,Bi-Weekly,6.666666666666667,0,0,0,1,0,Low Satisfaction,0.0,Low Promo Dependency,0.12385897435897436,Low Value,0,0,At-Risk Low Value Customers,25-34,Low Spend,0.1001025641025641,Low Retention
2067,64,Male,Sneakers,Footwear,92,Illinois,M,Olive,Fall,4.7,No,Store Pickup,No,No,44,Debit Card,Fortnightly,2.090909090909091,0,0,0,6,1,High Satisfaction,0.0,Low Promo Dependency,0.7429679487179487,Premium Value,1,1,Champions,55+,High Spend,0.8382820512820512,High Retention
2068,60,Male,Pants,Clothing,21,Maryland,XL,Beige,Fall,3.1,No,2-Day Shipping,No,No,23,Cash,Fortnightly,0.9130434782608695,0,0,0,6,0,Medium Satisfaction,0.0,Low Promo Dependency,0.27705128205128204,Low Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.5875897435897436,Medium Retention
2069,70,Male,Jewelry,Accessories,81,Vermont,XL,Black,Summer,3.9,No,Store Pickup,No,No,44,Venmo,Monthly,1.8409090909090908,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.5744294871794872,Premium Value,1,0,Stable Mid-Value Customers,55+,High Spend,0.782128205128205,High Retention
2070,36,Male,T-shirt,Clothing,82,Texas,M,Indigo,Fall,3.4,No,Free Shipping,No,No,3,Debit Card,Quarterly,27.333333333333332,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.33055128205128204,Mid Value,0,0,At-Risk Low Value Customers,35-44,High Spend,0.20456410256410257,Low Retention
2071,56,Male,Jewelry,Accessories,88,Nebraska,XL,Red,Spring,3.1,No,Express,No,No,14,Cash,Monthly,6.285714285714286,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.45016025641025637,High Value,0,0,At-Risk Low Value Customers,55+,High Spend,0.423974358974359,Medium Retention
2072,69,Male,Jacket,Outerwear,100,South Carolina,S,Yellow,Fall,4.8,No,Store Pickup,No,No,37,PayPal,Quarterly,2.7027027027027026,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.6690320512820512,Premium Value,0,0,Stable Mid-Value Customers,55+,High Spend,0.6141794871794872,High Retention
2073,39,Male,Backpack,Accessories,66,Massachusetts,M,Beige,Winter,3.9,No,Next Day Air,No,No,22,Bank Transfer,Weekly,3.0,0,0,0,7,0,Medium Satisfaction,0.0,Low Promo Dependency,0.466923076923077,High Value,0,0,At-Risk Low Value Customers,35-44,Medium Spend,0.6324102564102565,High Retention
2074,38,Male,Belt,Accessories,25,Texas,S,Green,Winter,3.5,No,Next Day Air,No,No,2,PayPal,Every 3 Months,12.5,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.11582692307692308,Low Value,0,0,At-Risk Low Value Customers,35-44,Low Spend,0.19202564102564104,Low Retention
2075,36,Male,Scarf,Accessories,53,Florida,M,White,Summer,3.1,No,Free Shipping,No,No,44,Debit Card,Fortnightly,1.2045454545454546,0,0,0,6,0,Medium Satisfaction,0.0,Low Promo Dependency,0.5022371794871795,High Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.8382820512820512,High Retention
2076,46,Male,Sweater,Clothing,28,South Carolina,S,Turquoise,Fall,4.7,No,Express,No,No,49,Debit Card,Monthly,0.5714285714285714,0,0,0,5,1,High Satisfaction,0.0,Low Promo Dependency,0.5061089743589743,High Value,0,1,Champions,45-54,Low Spend,0.8445897435897436,High Retention
2077,59,Male,Gloves,Accessories,23,Florida,S,Indigo,Fall,4.6,No,Free Shipping,No,No,22,Debit Card,Bi-Weekly,1.0454545454545454,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.23553846153846156,Low Value,0,0,Stable Mid-Value Customers,55+,Low Spend,0.28810256410256413,Low Retention
2078,64,Male,Scarf,Accessories,34,Nebraska,L,Orange,Fall,3.3,No,Free Shipping,No,No,26,Bank Transfer,Annually,1.3076923076923077,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.22816666666666666,Low Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.39379487179487177,Low Retention
2079,49,Male,Dress,Clothing,42,Hawaii,M,Blue,Spring,3.2,No,Next Day Air,No,No,40,Debit Card,Weekly,1.05,0,0,0,7,0,Medium Satisfaction,0.0,Low Promo Dependency,0.47199358974358974,High Value,0,0,Stable Mid-Value Customers,45-54,Low Spend,0.8484871794871796,High Retention
2080,32,Male,Jeans,Clothing,24,Montana,L,Violet,Summer,3.1,No,Next Day Air,No,No,16,PayPal,Quarterly,1.5,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.1819423076923077,Low Value,0,0,At-Risk Low Value Customers,25-34,Low Spend,0.3604871794871795,Low Retention
2081,29,Male,Sunglasses,Accessories,47,South Dakota,S,Gray,Fall,3.5,No,Free Shipping,No,No,17,Debit Card,Bi-Weekly,2.764705882352941,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.20117948717948717,Low Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.22548717948717945,Low Retention
2082,24,Male,Coat,Outerwear,78,Alabama,S,Cyan,Spring,4.3,No,Standard,No,No,48,Bank Transfer,Bi-Weekly,1.625,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.5683141025641025,Premium Value,0,0,Stable Mid-Value Customers,18-24,High Spend,0.6004871794871794,Medium Retention
2083,41,Male,Jeans,Clothing,89,Arkansas,M,Yellow,Summer,2.9,No,Free Shipping,No,No,28,Venmo,Every 3 Months,3.1785714285714284,0,0,0,4,0,Low Satisfaction,0.0,Low Promo Dependency,0.4808910256410256,High Value,0,0,At-Risk Low Value Customers,35-44,High Spend,0.5060256410256411,Medium Retention
2084,41,Male,Scarf,Accessories,59,Mississippi,L,Orange,Fall,2.7,No,Store Pickup,No,No,26,Credit Card,Fortnightly,2.269230769230769,0,0,0,6,0,Low Satisfaction,0.0,Low Promo Dependency,0.43414102564102564,High Value,0,0,At-Risk Low Value Customers,35-44,Medium Spend,0.6252820512820513,High Retention
2085,32,Male,Blouse,Clothing,94,Vermont,S,Brown,Summer,4.0,No,Standard,No,No,43,Bank Transfer,Quarterly,2.186046511627907,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.674326923076923,Premium Value,1,1,Champions,25-34,High Spend,0.6844871794871795,High Retention
2086,69,Male,Jeans,Clothing,49,New York,M,Teal,Fall,4.6,No,Free Shipping,No,No,38,Debit Card,Weekly,1.2894736842105263,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.5859679487179487,Premium Value,0,1,Champions,55+,Medium Spend,0.8243333333333334,High Retention
2087,65,Male,Dress,Clothing,89,North Dakota,L,Beige,Summer,4.7,No,2-Day Shipping,No,No,36,Cash,Every 3 Months,2.4722222222222223,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.6211794871794871,Premium Value,0,0,Stable Mid-Value Customers,55+,High Spend,0.6027179487179487,Medium Retention
2088,54,Male,Hat,Accessories,91,Wisconsin,M,Blue,Summer,4.7,No,Standard,No,No,1,Credit Card,Weekly,91.0,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.5527435897435897,Premium Value,0,0,Stable Mid-Value Customers,45-54,High Spend,0.3788717948717949,Low Retention
2089,39,Male,Sandals,Footwear,89,California,L,Orange,Spring,4.0,No,Standard,No,No,49,Debit Card,Annually,1.816326530612245,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.6415576923076922,Premium Value,0,0,Stable Mid-Value Customers,35-44,High Spend,0.6692564102564103,High Retention
2090,37,Male,Jacket,Outerwear,57,Maryland,L,Gold,Spring,3.6,No,Free Shipping,No,No,41,Credit Card,Every 3 Months,1.3902439024390243,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.43017307692307694,High Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.6614102564102564,High Retention
2091,51,Male,Socks,Clothing,71,Massachusetts,S,Teal,Winter,3.4,No,Free Shipping,No,No,21,Debit Card,Monthly,3.380952380952381,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.42435256410256406,High Value,0,0,At-Risk Low Value Customers,45-54,Medium Spend,0.5084358974358975,Medium Retention
2092,26,Male,Jeans,Clothing,97,Washington,XL,Beige,Fall,3.0,No,Next Day Air,No,No,24,Bank Transfer,Quarterly,4.041666666666667,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.4919871794871795,High Value,0,0,At-Risk Low Value Customers,25-34,High Spend,0.45687179487179486,Medium Retention
2093,42,Male,Sandals,Footwear,45,Minnesota,M,Silver,Fall,2.6,No,Next Day Air,No,No,27,Bank Transfer,Weekly,1.6666666666666667,0,0,0,7,0,Low Satisfaction,0.0,Low Promo Dependency,0.41763461538461544,Mid Value,0,0,At-Risk Low Value Customers,35-44,Low Spend,0.6926410256410257,High Retention
2094,21,Male,Dress,Clothing,91,Washington,M,Maroon,Spring,4.2,No,Store Pickup,No,No,4,Debit Card,Annually,22.75,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.4253076923076923,High Value,0,0,Stable Mid-Value Customers,18-24,High Spend,0.13041025641025641,Low Retention
2095,53,Male,Socks,Clothing,25,South Carolina,M,Indigo,Spring,3.4,No,Standard,No,No,19,Venmo,Annually,1.3157894736842106,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.15636538461538463,Low Value,0,0,At-Risk Low Value Customers,45-54,Low Spend,0.3069487179487179,Low Retention
2096,36,Male,Hoodie,Clothing,63,New Mexico,M,Gray,Fall,4.0,No,Store Pickup,No,No,1,Bank Transfer,Fortnightly,63.0,0,0,0,6,1,High Satisfaction,0.0,Low Promo Dependency,0.4222948717948718,High Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.32343589743589746,Low Retention
2097,21,Male,Dress,Clothing,52,North Carolina,L,Blue,Summer,4.7,No,Free Shipping,No,No,27,Debit Card,Annually,1.9259259259259258,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.3990576923076923,Mid Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.40571794871794875,Medium Retention
2098,33,Male,Sneakers,Footwear,43,Iowa,S,Cyan,Winter,3.9,No,Next Day Air,No,No,5,Credit Card,Weekly,8.6,0,0,0,7,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3012820512820513,Low Value,0,0,At-Risk Low Value Customers,25-34,Low Spend,0.43102564102564106,Medium Retention
2099,49,Male,T-shirt,Clothing,28,Louisiana,M,White,Summer,3.3,No,2-Day Shipping,No,No,20,Venmo,Quarterly,1.4,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.21671794871794875,Low Value,0,0,At-Risk Low Value Customers,45-54,Low Spend,0.4074871794871795,Medium Retention
2100,31,Male,T-shirt,Clothing,78,Oklahoma,L,Green,Summer,2.9,No,Express,No,No,50,PayPal,Annually,1.56,0,0,0,2,0,Low Satisfaction,0.0,Low Promo Dependency,0.5060769230769231,High Value,0,0,Stable Mid-Value Customers,25-34,High Spend,0.6796410256410257,High Retention
